"Record Number","Record Type","License Name","Address","Expiration Date","Status","Notes","Disciplinary Action",
"AU-G-C-000992","Class C Marihuana Grower - License","Source 906","1500 N Stephenson AVE, Iron Mountain MI 49801","10/25/2025","License Void",,"Public Documents Available",
"AU-G-C-001021","Class C Marihuana Grower - License","Freight Train Canna","9043 N Dort HWY, Mt. Morris MI 48458","10/20/2026","Active",,,
"AU-G-C-000968","Class C Marihuana Grower - License","Oasis Wellness Center of Lansing, LLC","5590 Enterprise CT, Warren MI 48092","10/20/2026","Active",,"Public Documents Available",
"AU-G-C-001011","Class C Marihuana Grower - License","Franklin Fields","3535 Capital City BLVD, Lansing MI 48906","11/30/2026","Active","Social Equity",,
"AU-G-C-001000","Class C Marihuana Grower - License","PURE, LLC","825 E Crosstown PKWY, Kalamazoo MI 49001","11/19/2023","License Void",,,
"AU-G-C-001010","Class C Marihuana Grower - License","Premier Grow","12747 Stout ST, Detroit MI 48223","10/19/2023","License Void",,,
"AU-G-C-001008","Class C Marihuana Grower - License","Whispering Green Exotics","41485 Production DR, Harrison Township MI 48045","10/17/2026","Active",,,
"AU-G-C-001001","Class C Marihuana Grower - License","Elysium Cultivation","24250 Mound RD, Warren MI 48091","12/17/2025","Active",,,
"AU-G-C-001004","Class C Marihuana Grower - License","Vida Farms, LLC","25000 Sherwood AVE, Center Line MI 48015","10/11/2026","Active",,,
"AU-G-C-000970","Class C Marihuana Grower - License","Pasadena Partners, LLC","2105 N. Burdick ST, Kalamazoo MI 49007","10/11/2023","License Void",,,
"AU-G-C-000954","Class C Marihuana Grower - License","Rouge River Enterprises, LLC","178 Campbell ST, River Rouge MI 48218","10/04/2026","Active",,,
"AU-G-C-000976","Class C Marihuana Grower - License","Craft Hydroponic, LLC","901 Wayne ST Suite 22, Niles MI 49120","10/04/2026","Active",,,
"AU-G-C-000973","Class C Marihuana Grower - License","M.I. JANE","6985 Miller RD, Warren MI 48092","09/30/2026","Active",,,
"AU-G-C-000972","Class C Marihuana Grower - License","M.I. JANE","6985 Miller RD, Warren MI 48092","09/30/2026","Active",,,
"AU-G-C-000971","Class C Marihuana Grower - License","M.I. JANE","6985 Miller RD, Warren MI 48092","09/30/2026","Active",,,
"AU-G-C-000980","Class C Marihuana Grower - License","Green Sprout Grow LLC","737 Industrial Park DR Suite B, Bangor MI 49013","09/22/2026","Active",,,
"AU-G-C-000981","Class C Marihuana Grower - License","Geller Trading Company LLC","2100 S. Washington AVE Unit 57EU, Lansing MI 48910","09/21/2023","License Void",,,
"AU-G-C-000988","Class C Marihuana Grower - License","Zaza Factory","12934 Evergreen Unit 200, Detroit MI 48223","09/16/2026","Active",,,
"AU-G-C-000987","Class C Marihuana Grower - License","Zaza Factory","12934 Evergreen Unit 200, Detroit MI 48223","09/16/2026","Active",,,
"AU-G-C-000963","Class C Marihuana Grower - License","Emerald Mountain Labs, LLC","21445 Hoover RD Suite 316, Warren MI 48089","10/26/2026","Active",,,
"AU-G-C-000989","Class C Marihuana Grower - License","MJK PHARMS, INC","12931 Westwood ST, Detroit MI 48223","09/15/2026","Active",,"Public documents available",
"AU-G-C-000983","Class C Marihuana Grower - License","Iosco PR LLC","4611 Turtle RD, Turner MI 48765","05/31/2023","License Void",,"Public Documents Available",
"AU-G-C-000984","Class C Marihuana Grower - License","Iosco PR LLC","4611 Turtle RD, Turner MI 48765","05/31/2023","License Void",,"Public Documents Available",
"AU-G-C-000985","Class C Marihuana Grower - License","Iosco PR LLC","4611 Turtle RD, Turner MI 48765","05/31/2023","License Void",,,
"AU-G-C-000962","Class C Marihuana Grower - License","Utopia Farms LLC","4404 Oakman BLVD, Detroit MI 48204","09/14/2026","Active",,"Public Documents Available",
"AU-G-C-000938","Class C Marihuana Grower - License","Algonquin Technologies, LLC","12800 Kercheval ST Suite A, Detroit MI 48215","09/14/2026","Active",,"Public Documents Available",
"AU-G-C-000958","Class C Marihuana Grower - License","ReLeaf Emporium","21445 Hoover RD Suite 315A, Warren MI 48089","08/31/2024","License Void",,,
"AU-G-C-000974","Class C Marihuana Grower - License","ReLeaf Emporium","21445 Hoover RD Suite 315A, Warren MI 48089","08/31/2024","License Void",,,
"AU-G-C-000942","Class C Marihuana Grower - License","Good Nature Cannabis Company LLC","37701 Peters DR, Paw Paw MI 49079","09/06/2026","Active",,,
"AU-G-C-000978","Class C Marihuana Grower - License","Smart Decisions Inc.","1256 Falahee RD, Jackson MI 49203","05/19/2026","Active",,,
"AU-G-C-000933","Class C Marihuana Grower - License","FSM Systems LLC","2335 West Main ST, Lowell MI 49313","09/02/2024","License Void",,,
"AU-G-C-000932","Class C Marihuana Grower - License","FSM Systems LLC","2335 W Main ST, Lowell MI 49313","09/02/2026","Active",,,
"AU-G-C-000953","Class C Marihuana Grower - License","SDG Ventures, LLC","9408 N Saginaw RD, Mt Morris MI 48458","08/31/2026","Active",,,
"AU-G-C-000975","Class C Marihuana Grower - License","ReLeaf Emporium","21445 Hoover RD Suite 315A, Warren MI 48089","08/31/2026","License Void",,"Public Documents Available",
"AU-G-C-000950","Class C Marihuana Grower - License","Amber Waves Cannabis Co.","325 Hammontree DR, Morenci MI 49256","08/31/2026","Active",,"Public Documents Available",
"AU-G-C-000951","Class C Marihuana Grower - License","CCG Holdings Group, LLC","3049 S Dog Track RD, Baldwin MI 49304","12/11/2025","Active",,"Public Documents Available",
"AU-G-C-000945","Class C Marihuana Grower - License","Diamond Fields, LLC","56600 Shattuck RD, Vandalia MI 49095","08/26/2026","Active",,,
"AU-G-C-000977","Class C Marihuana Grower - License","13775 Buena Vista, LLC","13775 Buena Vista ST, Detroit MI 48227","08/25/2026","Active",,"Public Documents Available",
"AU-G-C-000930","Class C Marihuana Grower - License","Craft Leaf LLC","211 W Garfield AVE, Coldwater MI 49036","08/25/2026","Active",,,
"AU-G-C-000960","Class C Marihuana Grower - License","Green Leaf Cannabis, LLC","4182 Pier N BLVD, Flint MI 48504","08/24/2026","Active",,,
"AU-G-C-000952","Class C Marihuana Grower - License","Objectiv Growth Michigan, LLC","775 E Washington AVE, Jackson MI 49203","09/23/2023","License Void",,,
"AU-G-C-000939","Class C Marihuana Grower - License","JennKing, LLC","140 Clark ST, Detroit MI 48209","08/22/2026","Active",,,
"AU-G-C-000969","Class C Marihuana Grower - License","Redbud Roots Lab II, LLC","448 Post RD, Buchanan MI 49107","02/10/2026","Active",,,
"AU-G-C-000961","Class C Marihuana Grower - License","UNCLE J'S JOINTS","4503 Oakman BLVD, Detroit MI 48204","08/05/2025","License Void",,"Public Documents Available",
"AU-G-C-000940","Class C Marihuana Grower - License","Absolute Royale, Inc.","801 Industrial Park DR, Mt. Pleasant MI 48858","08/17/2026","Active",,,
"AU-G-C-000935","Class C Marihuana Grower - License","Top Coast Farms LLC","29300 50th ST, Bangor MI 49013","08/12/2025","License Void",,,
"AU-G-C-000910","Class C Marihuana Grower - License","Greenroom Gardens LLC","1839 Peck ST Suite A, Muskegon MI 49441","08/12/2025","License Void","Social Equity",,
"AU-G-C-000936","Class C Marihuana Grower - License","Top Coast Farms LLC","29300 50th ST, Bangor MI 49013","08/12/2025","License Void",,,
"AU-G-C-000943","Class C Marihuana Grower - License","Wolverine Extracts","1705 Marquette AVE, Bay City MI 48706","08/12/2026","Active",,,
"AU-G-C-000912","Class C Marihuana Grower - License","Freddie's LLC","10092 N Dort HWY Suite C, Clio MI 48420","02/07/2024","License Void",,,
"AU-G-C-000929","Class C Marihuana Grower - License","American Grown","2384 Shenfield RD, Turner MI 48765","08/08/2026","Active",,,
"AU-G-C-000911","Class C Marihuana Grower - License","UNCLE J'S JOINTS","4503 Oakman BLVD, Detroit MI 48204","08/05/2025","License Void",,"Public Documents Available",
"AU-G-C-000924","Class C Marihuana Grower - License","Goldkine","14401 Frazho RD, Warren MI 48089","09/27/2026","Active",,,
"AU-G-C-000927","Class C Marihuana Grower - License","Iosco PR LLC","4611 Turtle RD, Turner MI 48765","08/02/2023","License Void",,"Public Documents Available",
"AU-G-C-000860","Class C Marihuana Grower - License","Glorious Cannabis Company","2497 E Huron RD, Au Gres MI 48703","02/05/2026","Active",,"Public Documents Available",
"AU-G-C-000861","Class C Marihuana Grower - License","Glorious Cannabis Company","2497 E Huron RD, Au Gres MI 48703","02/05/2026","Active",,"Public Documents Available",
"AU-G-C-000922","Class C Marihuana Grower - License","UBaked","3245 Card DR, Burton MI 48529","06/10/2023","License Void",,,
"AU-G-C-000867","Class C Marihuana Grower - License","Glorious Cannabis Company","2497 E Huron RD, Au Gres MI 48703","02/05/2026","Active",,"Public Documents Available",
"AU-G-C-000868","Class C Marihuana Grower - License","Glorious Cannabis Company","2497 E Huron RD, Au Gres MI 48703","02/05/2026","Active",,"Public Documents Available",
"AU-G-C-000878","Class C Marihuana Grower - License","The Store Provisioning Center, Glorious Cannabis Company, Glorious Company","2497 E Huron RD, Au Gres MI 48703","02/05/2026","Active",,"Public Documents Available",
"AU-G-C-000874","Class C Marihuana Grower - License","Paisley Trees","21736 Bedford RD, Battle Creek MI 49017","07/21/2023","License Void",,,
"AU-G-C-000944","Class C Marihuana Grower - License","Hytek Cultivation","12651 Stout ST, Detroit MI 48223","07/28/2026","Active",,,
"AU-G-C-000870","Class C Marihuana Grower - License","Nuera Michigan","1268 Arbogast RD, Union City MI 49094","07/28/2023","License Void",,,
"AU-G-C-000921","Class C Marihuana Grower - License","Betty Corporation","25800 Groesbeck HWY, Warren MI 48089","07/27/2026","Active",,,
"AU-G-C-000925","Class C Marihuana Grower - License","Cherry Industries, LLC","6387 E Nevada ST, Detroit MI 48234","07/27/2026","License Void",,"Public Documents Available",
"AU-G-C-000873","Class C Marihuana Grower - License","Paisley Trees","21736 Bedford RD, Battle Creek MI 49017","07/21/2023","License Void",,,
"AU-G-C-000872","Class C Marihuana Grower - License","Paisley Trees","21736 Bedford RD, Battle Creek MI 49017","07/21/2023","License Void",,,
"AU-G-C-000913","Class C Marihuana Grower - License","UNION CITY HOLDING LLC","648 Mendon RD, Union City MI 49094","07/25/2023","License Void",,,
"AU-G-C-000918","Class C Marihuana Grower - License","High Most High LLC","18852 Fox ST, Cassopolis MI 49031","07/22/2023","License Void",,,
"AU-G-C-000917","Class C Marihuana Grower - License","High Most High LLC","18852 Fox ST, Cassopolis MI 49031","07/22/2023","License Void",,,
"AU-G-C-000914","Class C Marihuana Grower - License","High Most High LLC","18852 Fox ST, Cassopolis MI 49031","07/22/2023","License Void",,,
"AU-G-C-000869","Class C Marihuana Grower - License","Northwoods Harvest, LLC","5635 Archer RD, Brethren MI 49619","07/22/2026","Active",,,
"AU-G-C-000871","Class C Marihuana Grower - License","Paisley Trees","21736 Bedford RD, Battle Creek MI 49017","07/21/2026","Active",,"Public Documents Available",
"AU-G-C-000931","Class C Marihuana Grower - License","Galenas Michigan, LLC","118 Alvord RD, Camden MI 49232","12/10/2025","Active",,"Public Documents Available",
"AU-G-C-000859","Class C Marihuana Grower - License","Daehtop Farms LLC","9982 Peet Rd, Chesaning MI 48616","07/19/2026","Active",,,
"AU-G-C-000903","Class C Marihuana Grower - License","Granite Peak Enterprises, LLC","8975 Page AVE, Jackson MI 49201","07/19/2025","License Void",,,
"AU-G-C-000904","Class C Marihuana Grower - License","Granite Peak Enterprises, LLC","8975 Page AVE, Jackson MI 49201","07/19/2025","License Void",,,
"AU-G-C-000905","Class C Marihuana Grower - License","WELLHEAD PROVISIONS LLC","18309 Fox Trail, Cassopolis MI 49031","07/19/2024","License Void",,,
"AU-G-C-000906","Class C Marihuana Grower - License","WELLHEAD PROVISIONS LLC","18309 Fox Trail, Cassopolis MI 49031","07/19/2024","License Void",,,
"AU-G-C-000841","Class C Marihuana Grower - License","Kutz Premium Cannabis","6877 Miller DR, Warren MI 48092","07/19/2026","Active",,,
"AU-G-C-000842","Class C Marihuana Grower - License","Kutz Premium Cannabis","6877 Miller DR, Warren MI 48092","07/19/2026","Active",,,
"AU-G-C-000891","Class C Marihuana Grower - License","GreenCo Ventures, LLC","4770 E Maple Grove RD, Hastings MI 49058","08/04/2025","Active",,,
"AU-G-C-000902","Class C Marihuana Grower - License","Farm Marcellus LLC","13087 PIONEER ST, Marcellus MI 49067","07/08/2024","License Void",,,
"AU-G-C-000901","Class C Marihuana Grower - License","Farm Marcellus LLC","13087 PIONEER ST, Marcellus MI 49067","07/08/2024","License Void",,,
"AU-G-C-000923","Class C Marihuana Grower - License","Great Lakes Kush LLC","1336 Sunset AVE, Lansing MI 48917","07/14/2026","Active",,,
"AU-G-C-000876","Class C Marihuana Grower - License","Michigan Cultivation, LLC","5700 Alabaster RD, Turner MI 48765","08/27/2024","License Void",,,
"AU-G-C-000900","Class C Marihuana Grower - License","Farm Marcellus LLC","13087 PIONEER ST, Marcellus MI 49067","07/08/2024","License Void",,,
"AU-G-C-000897","Class C Marihuana Grower - License","Farm Marcellus LLC","13087 PIONEER ST, Marcellus MI 49067","07/08/2026","Active",,"Public Documents Available",
"AU-G-C-000854","Class C Marihuana Grower - License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/05/2026","Active",,,
"AU-G-C-000853","Class C Marihuana Grower - License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/05/2026","Active",,,
"AU-G-C-000852","Class C Marihuana Grower - License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/05/2026","Active",,,
"AU-G-C-000851","Class C Marihuana Grower - License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/05/2026","Active",,,
"AU-G-C-000893","Class C Marihuana Grower - License","Prime Tree Farm, LLC","55880 72nd AVE, Lawrence MI 49064","07/07/2024","License Void",,,
"AU-G-C-000895","Class C Marihuana Grower - License","Prime Tree Farm, LLC","55880 72nd AVE, Lawrence MI 49064","07/07/2024","License Void",,,
"AU-G-C-000892","Class C Marihuana Grower - License","Prime Tree Farm, LLC","55880 72nd AVE, Lawrence MI 49064","07/07/2024","License Void",,,
"AU-G-C-000850","Class C Marihuana Grower - License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/05/2026","Active",,,
"AU-G-C-000882","Class C Marihuana Grower - License","Libby420","52570 38TH AVE, Bangor MI 49013","07/05/2026","Active",,,
"AU-G-C-000885","Class C Marihuana Grower - License","Libby420","52570 38TH AVE, Bangor MI 49013","07/05/2026","Active",,,
"AU-G-C-000884","Class C Marihuana Grower - License","Libby420","52570 38TH AVE, Bangor MI 49013","07/05/2026","Active",,,
"AU-G-C-000843","Class C Marihuana Grower - License","Libby420","52570 38TH AVE, Bangor MI 49013","07/05/2026","Active",,,
"AU-G-C-000883","Class C Marihuana Grower - License","Libby420","52570 38TH AVE, Bangor MI 49013","07/05/2026","Active",,,
"AU-G-C-000907","Class C Marihuana Grower - License","Oakmac Management, LLC","3167 Alabaster RD, Tawas City MI 48763","06/30/2025","License Void",,"Public Documents Available",
"AU-G-C-000908","Class C Marihuana Grower - License","Oakmac Management, LLC","3167 Alabaster RD, Tawas City MI 48763","06/30/2025","License Void",,"Public Documents Available",
"AU-G-C-000909","Class C Marihuana Grower - License","Oakmac Management, LLC","3167 Alabaster RD, Tawas City MI 48763","06/30/2023","License Void",,,
"AU-G-C-000866","Class C Marihuana Grower - License","Grow Haven","38708 Fisk Lake RD, Paw Paw MI 49079","01/07/2024","License Void",,,
"AU-G-C-000829","Class C Marihuana Grower - License","Viola Detroit","4473 W Jefferson AVE Suite C, Detroit MI 48209","05/20/2023","License Void",,,
"AU-G-C-000828","Class C Marihuana Grower - License","Viola Detroit","4473 W Jefferson AVE Suite C, Detroit MI 48209","05/20/2024","License Void",,,
"AU-G-C-000827","Class C Marihuana Grower - License","Viola Detroit","4473 W Jefferson AVE Suite C, Detroit MI 48209","05/20/2024","License Void",,,
"AU-G-C-000826","Class C Marihuana Grower - License","Viola Detroit","4473 W Jefferson AVE Suite C, Detroit MI 48209","05/20/2024","License Void",,"Public Documents Available",
"AU-G-C-000880","Class C Marihuana Grower - License","ROLLGANIC","4414 Turtle RD Lot 1, Turner MI 48765","06/29/2026","Active",,,
"AU-G-C-000881","Class C Marihuana Grower - License","ROLLGANIC","4414 Turtle RD Lot 1, Turner MI 48765","06/29/2026","Active",,,
"AU-G-C-000879","Class C Marihuana Grower - License","ROLLGANIC","4414 Turtle RD Lot 1, Turner MI 48765","06/29/2026","Active",,,
"AU-G-C-000820","Class C Marihuana Grower - License","Pure Sun Grown LLC","18850 Fox ST, Cassopolis MI 49031","06/28/2023","License Void",,,
"AU-G-C-000886","Class C Marihuana Grower - License","Pure Sun Grown LLC","18850 Fox ST, Cassopolis MI 49031","06/28/2023","License Void",,,
"AU-G-C-000887","Class C Marihuana Grower - License","Pure Sun Grown LLC","18850 Fox ST, Cassopolis MI 49031","06/28/2023","License Void",,,
"AU-G-C-000888","Class C Marihuana Grower - License","Pure Sun Grown LLC","18850 Fox ST, Cassopolis MI 49031","06/28/2023","License Void",,,
