"Record Number","Record Type","Licensee Name","Address","Expiration Date","Status","Home Delivery","Disciplinary Action",
"GR-C-002274","Class C Grower – License","Cannrose, Inc.","17505 18 Mile RD, LeRoy MI 49655","06/05/2025","Closed",,,
"GR-C-002332","Class C Grower – License","GreenCo Ventures, LLC","4770 E Maple Grove RD, Hastings MI 49058","06/02/2025","Closed",,,
"GR-C-002331","Class C Grower – License","GreenCo Ventures, LLC","4770 E Maple Grove RD, Hastings MI 49058","06/02/2025","Closed",,,
"GR-C-002330","Class C Grower – License","GreenCo Ventures, LLC","4770 E Maple Grove RD, Hastings MI 49058","06/02/2025","Closed",,,
"GR-C-002329","Class C Grower – License","GreenCo Ventures, LLC","4770 E Maple Grove RD, Hastings MI 49058","06/02/2025","Closed",,,
"GR-C-002328","Class C Grower – License","GreenCo Ventures, LLC","4770 E Maple Grove RD, Hastings MI 49058","06/02/2025","Closed",,,
"GR-C-002327","Class C Grower – License","GreenCo Ventures, LLC","4770 E Maple Grove RD, Hastings MI 49058","06/02/2025","Closed",,,
"GR-C-002326","Class C Grower – License","GreenCo Ventures, LLC","4770 E Maple Grove RD, Hastings MI 49058","06/02/2026","Active",,,
"GR-C-002325","Class C Grower – License","GreenCo Ventures, LLC","4770 E Maple Grove RD, Hastings MI 49058","06/02/2026","Active",,,
"GR-C-002324","Class C Grower – License","GreenCo Ventures, LLC","4770 E Maple Grove RD, Hastings MI 49058","06/02/2026","Active",,,
"GR-C-002323","Class C Grower – License","GreenCo Ventures, LLC","4770 E Maple Grove RD, Hastings MI 49058","06/02/2026","Active",,,
"GR-C-002322","Class C Grower – License","GreenCo Ventures, LLC","4770 E Maple Grove RD, Hastings MI 49058","06/02/2026","Active",,,
"GR-C-002321","Class C Grower – License","GreenCo Ventures, LLC","4770 E Maple Grove RD, Hastings MI 49058","06/02/2026","Active",,,
"GR-C-002320","Class C Grower – License","GreenCo Ventures, LLC","4770 E Maple Grove RD, Hastings MI 49058","06/02/2026","Active",,,
"GR-C-002319","Class C Grower – License","GreenCo Ventures, LLC","4770 E Maple Grove RD, Hastings MI 49058","06/02/2026","Active",,,
"GR-C-002311","Class C Grower – License","The Machine Grow and Processing, Inc.","29 Beardsley RD Suite B, Ionia MI 48846","06/03/2026","Active",,"Public Documents Available",
"GR-C-002312","Class C Grower – License","The Machine Grow and Processing, Inc.","29 Beardsley RD Suite B, Ionia MI 48846","06/03/2026","Active",,"Public Documents Available",
"GR-C-002313","Class C Grower – License","The Machine Grow and Processing, Inc.","29 Beardsley RD Suite B, Ionia MI 48846","06/03/2026","Active",,"Public Documents Available",
"GR-C-002335","Class C Grower – License","The Machine Grow and Processing, Inc.","29 Beardsley RD Suite B, Ionia MI 48846","06/03/2025","Closed",,"Public Documents Available",
"GR-C-002405","Class C Grower – License","Union City Productions LLC","1268 Arbogast RD, Union City MI 49094","06/23/2025","Closed",,,
"GR-C-002314","Class C Grower – License","GreenCo Ventures, LLC","4770 E Maple Grove RD, Hastings MI 49058","06/02/2026","Active",,,
"GR-C-002315","Class C Grower – License","GreenCo Ventures, LLC","4770 E Maple Grove RD, Hastings MI 49058","06/02/2026","Active",,,
"GR-C-002316","Class C Grower – License","GreenCo Ventures, LLC","4770 E Maple Grove RD, Hastings MI 49058","06/02/2026","Active",,,
"GR-C-002317","Class C Grower – License","GreenCo Ventures, LLC","4770 E Maple Grove RD, Hastings MI 49058","06/02/2026","Active",,,
"GR-C-002318","Class C Grower – License","GreenCo Ventures, LLC","4770 E Maple Grove RD, Hastings MI 49058","06/02/2026","Active",,,
"GR-C-002333","Class C Grower – License","GreenCo Ventures, LLC","4770 E Maple Grove RD, Hastings MI 49058","05/31/2025","Closed",,,
"GR-C-002334","Class C Grower – License","GreenCo Ventures, LLC","4770 E Maple Grove RD, Hastings MI 49058","05/31/2025","Closed",,,
"GR-C-002597","Class C Grower – License","Dragonfly Vega","26980 County Road 215, Bangor MI 49013","04/25/2026","Active",,,
"GR-C-002572","Class C Grower – License","Grow Haven","38708 Fisk Lake RD, Paw Paw MI 49079","12/15/2025","Active",,,
"GR-C-002401","Class C Grower – License","Farm Marcellus LLC","13087 Pioneer ST, Marcellus MI 49067","05/29/2026","Active",,"Public Documents Available",
"GR-C-002402","Class C Grower – License","Farm Marcellus LLC","13087 Pioneer ST, Marcellus MI 49067","05/29/2026","Active",,"Public Documents Available",
"GR-C-002403","Class C Grower – License","Farm Marcellus LLC","13087 Pioneer ST, Marcellus MI 49067","05/29/2026","Active",,"Public Documents Available",
"GR-C-002404","Class C Grower – License","Farm Marcellus LLC","13087 Pioneer ST, Marcellus MI 49067","05/29/2026","Active",,"Public Documents Available",
"GR-C-002378","Class C Grower – License","Jefe Farms, LLC","1850 Parmenter RD, Corunna MI 48817","10/04/2024","Closed",,"Public Documents Available",
"GR-C-002370","Class C Grower – License","Jefe Farms, LLC","1850 Parmenter RD, Corunna MI 48817","10/04/2024","Closed",,"Public Documents Available",
"GR-C-002372","Class C Grower – License","Jefe Farms, LLC","1850 Parmenter RD, Corunna MI 48817","10/04/2024","Closed",,"Public Documents Available",
"GR-C-002373","Class C Grower – License","Jefe Farms, LLC","1850 Parmenter RD, Corunna MI 48817","10/04/2024","Closed",,"Public Documents Available",
"GR-C-002375","Class C Grower – License","Jefe Farms, LLC","1850 Parmenter RD, Corunna MI 48817","10/04/2024","Closed",,"Public Documents Available",
"GR-C-002363","Class C Grower – License","Jefe Farms, LLC","1850 Parmenter RD, Corunna MI 48817","10/04/2024","Closed",,"Public Documents Available",
"GR-C-002364","Class C Grower – License","Jefe Farms, LLC","1850 Parmenter RD, Corunna MI 48817","10/04/2024","Closed",,"Public Documents Available",
"GR-C-002365","Class C Grower – License","Jefe Farms, LLC","1850 Parmenter RD, Corunna MI 48817","10/04/2024","Closed",,"Public Documents Available",
"GR-C-002366","Class C Grower – License","Jefe Farms, LLC","1850 Parmenter RD, Corunna MI 48817","10/04/2024","Closed",,"Public Documents Available",
"GR-C-002367","Class C Grower – License","Jefe Farms, LLC","1850 Parmenter RD, Corunna MI 48817","10/04/2024","Closed",,"Public Documents Available",
"GR-C-002368","Class C Grower – License","Jefe Farms, LLC","1850 Parmenter RD, Corunna MI 48817","10/04/2024","Closed",,"Public Documents Available",
"GR-C-002369","Class C Grower – License","Jefe Farms, LLC","1850 Parmenter RD, Corunna MI 48817","10/04/2025","Closed",,"Public Documents Available",
"GR-C-002336","Class C Grower – License","Dragonfly Kitchen III Inc","18323 Quaker Street, Cassopolis MI 49031","05/09/2026","Active",,"Public Documents Available",
"GR-C-002337","Class C Grower – License","Dragonfly Kitchen III Inc","18323 Quaker Street, Cassopolis MI 49031","05/09/2026","Active",,"Public Documents Available",
"GR-C-002338","Class C Grower – License","Dragonfly Kitchen III Inc","18323 Quaker Street, Cassopolis MI 49031","05/09/2026","Active",,,
"GR-C-002339","Class C Grower – License","Dragonfly Kitchen III Inc","18323 Quaker Street, Cassopolis MI 49031","05/09/2026","Active",,"Public Documents Available",
"GR-C-002340","Class C Grower – License","Dragonfly Kitchen III Inc","18323 Quaker Street, Cassopolis MI 49031","05/09/2026","Active",,"Public Documents Available",
"GR-C-002341","Class C Grower – License","Dragonfly Kitchen III Inc","18323 Quaker Street, Cassopolis MI 49031","05/09/2026","Active",,"Public Documents Available",
"GR-C-002342","Class C Grower – License","Dragonfly Kitchen III Inc","18323 Quaker Street, Cassopolis MI 49031","05/09/2026","Active",,"Public Documents Available",
"GR-C-002343","Class C Grower – License","Dragonfly Kitchen III Inc","18323 Quaker Street, Cassopolis MI 49031","05/09/2026","Active",,"Public Documents Available",
"GR-C-002344","Class C Grower – License","Dragonfly Kitchen III Inc","18323 Quaker Street, Cassopolis MI 49031","05/09/2026","Active",,"Public Documents Available",
"GR-C-002345","Class C Grower – License","Dragonfly Kitchen III Inc","18323 Quaker Street, Cassopolis MI 49031","05/09/2026","Active",,"Public Documents Available",
"GR-C-002346","Class C Grower – License","Dragonfly Kitchen III Inc","18323 Quaker Street, Cassopolis MI 49031","05/09/2026","Active",,"Public Documents Available",
"GR-C-002444","Class C Grower – License","3BARC INCORPORATED","568 E SIMPSON RD, MANCELONA MI 49659","05/28/2025","Closed",,,
"GR-C-002435","Class C Grower – License","3BARC INCORPORATED","568 E SIMPSON RD, Mancelona MI 49659","05/28/2025","Closed",,,
"GR-C-002265","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002264","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002263","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002262","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002261","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002260","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002259","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002258","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002257","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002256","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002245","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002225","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002226","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002226","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002227","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002228","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002229","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002230","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002231","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002232","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002233","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002234","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002235","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002236","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002237","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002238","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002239","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002240","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002241","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002242","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002243","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002244","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002248","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002249","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002246","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002247","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002251","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002250","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002254","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002253","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002255","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002252","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002187","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002188","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002189","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002190","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002191","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002192","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002193","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002195","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Active - Late Renewal",,,
"GR-C-002194","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Closed",,,
"GR-C-002196","Class C Grower – License","DISTRO 10 INC","7065 N Kings HWY, Luther MI 49656","08/18/2025","Closed",,,
