"Record Number","Record Type","License Name","Address","Expiration Date","Status","Notes","Disciplinary Action",
"AU-R-000876","Marihuana Retailer - License","House of Dank Ypsilanti","80 Ecorse RD, Ypsilanti MI 48198","07/09/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000902","Marihuana Retailer - License","The Flowerbowl Detroit","19533 West Warren AVE, Detroit MI 48228","01/06/2027","Active","Home Delivery - Approved",,
"AU-R-000894","Marihuana Retailer - License","House of Dank Michigan, LLC","3340 E 8 Mile RD, Detroit MI 48234","01/05/2027","Active","Home Delivery - Approved",,
"AU-R-000885","Marihuana Retailer - License","Firelight and Co., LLC","918 CR 480, Marquette MI 49855","01/04/2026","Active",,"Public Documents Available",
"AU-R-000889","Marihuana Retailer - License","Cloud Cannabis Detroit","16001 Mack AVE, Detroit MI 48224","01/04/2027","Active",,,
"AU-R-000896","Marihuana Retailer - License","House of Zen","14501 Mack Avenue, Detroit MI 48215","01/04/2026","Active",,,
"AU-R-000897","Marihuana Retailer - License","High Club Cannabis","14325 Wyoming ST, Detroit MI 48238","01/04/2027","Active",,"Public Documents Available",
"AU-R-000879","Marihuana Retailer - License","Luxury Loud Detroit","2520 22ND ST, Detroit MI 48216","06/03/2026","Active",,,
"AU-R-000887","Marihuana Retailer - License","DACUT","12668 Gratiot AVE, Detroit MI 48205","01/03/2027","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000895","Marihuana Retailer - License","House of Dank 2","3394 S Fort ST, Detroit MI 48217","01/03/2027","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000878","Marihuana Retailer - License","Recweed","7812 Portage RD, Portage MI 49002","01/03/2025","License Void","Home Delivery - Approved",,
"AU-R-000861","Marihuana Retailer - License","Exclusive Lowell","2384 W Main St SE, Lowell MI 49331","12/27/2025","Active","Home Delivery - Approved",,
"AU-R-000852","Marihuana Retailer - License","Hasheesh","548 S State ST, Big Rapids MI 49307","12/27/2025","Active",,,
"AU-R-000863","Marihuana Retailer - License","Exclusive Coldwater","599 E Chicago ST, Coldwater MI 49036","12/27/2025","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000864","Marihuana Retailer - License","Dank Outlet","4373 E. WILDER RD, Bay City MI 48706","12/22/2024","License Void",,"Public Documents Available",
"AU-R-000841","Marihuana Retailer - License","Doja Watervliet","8277 Arnt BLVD, Watervliet MI 49098","12/21/2025","Active","Home Delivery - Approved",,
"AU-R-000871","Marihuana Retailer - License","M.S.C.3","717 Division ST, Adrian MI 49221","12/19/2026","Active",,,
"AU-R-000873","Marihuana Retailer - License","Timber Cannabis Co.","691 S US Highway 131, Three Rivers MI 49093","09/17/2026","Active","Home Delivery - Approved",,
"AU-R-000860","Marihuana Retailer - License","Bud Brothers Provisioning","411 Lafayette AVE, Bay City MI 48708","12/27/2025","Active","Home Delivery - Approved","Public documents available",
"AU-R-000872","Marihuana Retailer - License","Planted Provisioning","3967 N Euclid AVE, Bay City MI 48706","12/15/2026","Active","Home Delivery - Approved",,
"AU-R-000862","Marihuana Retailer - License","The Woods West Branch","2432 W M-55, West Branch MI 48661","12/15/2025","Active",,"Public documents available",
"AU-R-000832","Marihuana Retailer - License","Green Buddha of Sturgis, LLC","665 SW Capital AVE, Battle Creek MI 49015","12/14/2024","License Void",,,
"AU-R-000870","Marihuana Retailer - License","Smilez of Allegan","400 Water ST, Allegan MI 49010","02/09/2026","Active",,,
"AU-R-000856","Marihuana Retailer - License","LE RETAILER LLC","5216 S Westnedge AVE, Portage MI 49002","12/13/2025","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000867","Marihuana Retailer - License","Hikers Cannabis","6295 E 36th ST, White Cloud MI 49349","12/13/2025","Active","Home Delivery - Approved",,
"AU-R-000859","Marihuana Retailer - License","BBJ Corunna LLC","303 E McNeil ST, Corunna MI 48817","12/13/2023","License Void",,,
"AU-R-000868","Marihuana Retailer - License","PURE OPTIONS - MIDTOWN","500 E Oakland AVE, Lansing MI 48906","02/26/2026","Active",,,
"AU-R-000865","Marihuana Retailer - License","LIV Cannabis","3769 28th St SE, Grand Rapids MI 49512","12/09/2025","Active","Home Delivery -  Approved",,
"AU-R-000845","Marihuana Retailer - License","The Grass Pro Shops Inc","115 N. Shiawassee ST, Corunna MI 48817","12/08/2024","License Void",,"Public Documents Available",
"AU-R-000866","Marihuana Retailer - License","JARS Cannabis","101 N Groesbeck HWY, Mount Clemens MI 48043","08/07/2024","License Void","Home Delivery - Approved",,
"AU-R-000855","Marihuana Retailer - License","The Fire Station Cannabis Co","611 Palms AVE Suite A, Ishpeming MI 49849","12/17/2026","Active",,,
"AU-R-000850","Marihuana Retailer - License","Green Pharm","727 Riverside AVE, Iron River MI 49935","08/27/2026","Active","Home Delivery - Approved",,
"AU-R-000851","Marihuana Retailer - License","Melo Cannabis","109 S Main St, Ishpeming MI 49849","11/30/2024","License Void",,,
"AU-R-000849","Marihuana Retailer - License","Pleasantrees Cannabis Company","237 N River RD, Mt. Clemens MI 48043","11/30/2026","Active","Home Delivery - Approved",,
"AU-R-000822","Marihuana Retailer - License","Skymint - District Park","1050 E Main ST, Morenci MI 49256","07/21/2026","Active",,"Public Documents Available",
"AU-R-000853","Marihuana Retailer - License","Cloud Cannabis Cedar Springs","206 N Main ST NE, Cedar Springs MI 49319","11/23/2024","License Void","Home Delivery - Approved",,
"AU-R-000843","Marihuana Retailer - License","Greener Days Recreational Retail","303 E Saginaw RD, Breckenridge MI 48615","08/29/2024","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000836","Marihuana Retailer - License","Crafted Leaf","314 Arlington ST, Middleville MI 49333","11/21/2025","License Void","Home Delivery - Approved",,
"AU-R-000831","Marihuana Retailer - License","House of Dank Grand Rapids","3510 E Mall SE DR, Grand Rapids MI 49546","11/18/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000847","Marihuana Retailer - License","Pure Roots","5805 Beckley RD, Battle Creek MI 49015","05/14/2025","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000834","Marihuana Retailer - License","Levels Provisioning of Niles","1221 S 11th ST Suite 100, Niles MI 49120","11/16/2026","Active",,"Public Documents Available",
"AU-R-000842","Marihuana Retailer - License","Gramz Cannabis","1327 E Frances RD, Mt. Morris MI 48458","11/16/2026","Active",,"Public Documents Available",
"AU-R-000837","Marihuana Retailer - License","High Haven Retail, LLC","1205 Washington AVE Suite B, Bay City MI 48708","11/14/2023","License Void",,,
"AU-R-000820","Marihuana Retailer - License","Gage Cannabis Company","118 N Columbus ST, Jackson MI 49201","09/17/2026","Active",,"Public Documents Available",
"AU-R-000840","Marihuana Retailer - License","First Class Cannabis Co, A 2 Dispo","2381 E Ellsworth Rd, Ann Arbor MI 48108","11/10/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000815","Marihuana Retailer - License","Canna Klub","4625 Webb RD, Wolverine MI 49799","05/13/2026","Active","Home Delivery - Approved",,
"AU-R-000816","Marihuana Retailer - License","Nirvana Center Michigan","4312 I-75 Business Spur HWY, Sault Sainte Marie MI 49783","06/15/2026","Active",,"Public Documents Available",
"AU-R-000846","Marihuana Retailer - License","The Grassy Knoll","2125 Lemuel ST, Muskegon MI 49444","11/07/2026","Active",,"Public Documents Available",
"AU-R-000829","Marihuana Retailer - License","Skymint - District Park","3720 Washtenaw AVE, Ann Arbor MI 48104","07/21/2026","Active","Home Delivery - Approved",,
"AU-R-000835","Marihuana Retailer - License","Leaf and Bud","23860 Sherwood ST Suite A, Centerline MI 48015","11/07/2024","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000833","Marihuana Retailer - License","DACUT Flint","2478 S Dort HWY, Flint MI 48507","11/03/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000813","Marihuana Retailer - License","Noxx","1234 Plainfield Ave NE, Grand Rapids MI 49505","08/23/2026","Active",,"Public Documents Available",
"AU-R-000807","Marihuana Retailer - License","77 North, Inc.","615 W. Main ST, Gaylord MI 49735","02/18/2024","License Void",,,
"AU-R-000824","Marihuana Retailer - License","First Class Cannabis Co.","6007 Ann Arbor RD, Jackson MI 49201","08/10/2025","License Void",,"Public Documents Available",
"AU-R-000810","Marihuana Retailer - License","Exclusive Brands LLC","599 E. Chicago ST, Coldwater MI 49036","11/18/2023","License Void","Home Delivery - Approved",,
"AU-R-000817","Marihuana Retailer - License","Top Tree Provisioning","5031 US 23 N, Oscoda MI 48750","11/22/2026","Active",,,
"AU-R-000821","Marihuana Retailer - License","Bud Brothers Cannabis Co.","537 W Columbia AVE, Battle Creek MI 49015","12/27/2025","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000826","Marihuana Retailer - License","King of Budz","14500 Laplaisance RD Unit D10, Monroe MI 48161","10/14/2026","Active",,"Public documents available",
"AU-R-000811","Marihuana Retailer - License","The Middleville Botanical Co.","640 Arlington CT, Middleville MI 49333","10/10/2026","Active",,,
"AU-R-000814","Marihuana Retailer - License","Sticky River Rouge","10307 W Jefferson AVE, River Rouge MI 48218","06/25/2025","License Void",,,
"AU-R-000790","Marihuana Retailer - License","Heritage Provisioning","120 W Main ST, Stanton MI 48888","11/17/2024","License Void",,,
"AU-R-000812","Marihuana Retailer - License","Luckys Cannabis Company","1446 HOLTON RD, Muskegon MI 49445","10/04/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000819","Marihuana Retailer - License","The Goat Cannabis Company LLC","752 US HWY 131 S Suite 752, Three Rivers MI 49093","10/04/2026","Active",,"Public Documents Available",
"AU-R-000779","Marihuana Retailer - License","Flint Flower of Life Inc.","1401 E Stewart AVE, Flint MI 48505","10/03/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000786","Marihuana Retailer - License","North Coast Provisions Sault Ste Marie","2972 W 8th ST, Sault Ste. Marie MI 49783","09/30/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000787","Marihuana Retailer - License","Arborside A North Coast Joint Venture","1818 Packard ST, Ann Arbor MI 48104","09/30/2026","Active","Home Delivery - Approved","Public documents available",
"AU-R-000809","Marihuana Retailer - License","STIIIZY","859 SW Capital AVE, Battle Creek MI 49015","11/03/2026","Active",,"Public Documents Available",
"AU-R-000808","Marihuana Retailer - License","Bloom City Club","37445 W Red Arrow HWY, Paw Paw MI 49079","09/23/2026","Active","Home Delivery - Approved",,
"AU-R-000806","Marihuana Retailer - License","Nirvana Center","2373 US Highway 41 West, Marquette MI 49855","03/12/2026","Active",,"Public documents available",
"AU-R-000801","Marihuana Retailer - License","Green Labs Provisions","10701 Madison ST, Luna Pier MI 48157","09/16/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000804","Marihuana Retailer - License","DALY DOPE INC","113 PORTAGE AVENUE, THREE RIVERS MI 49093","09/15/2026","Active",,"Public Documents Available",
"AU-R-000793","Marihuana Retailer - License","Wacky Jackz Cannabis","12840 U.S. HWY 2, Rapid River MI 49878","09/14/2026","Active",,,
"AU-R-000797","Marihuana Retailer - License","CHO","100 E Main ST Suite C, Stanton MI 48888","11/08/2026","Active",,,
"AU-R-000805","Marihuana Retailer - License","H.O.D. Monroe","14750 Laplaisance RD Unit H160, Monroe MI 48161","09/13/2026","Active",,"Public documents available",
"AU-R-000803","Marihuana Retailer - License","JARS Cannabis","592 Lakeville RD Suite 100, Oxford MI 48371","09/13/2025","License Void","Home Delivery - Approved",,
"AU-R-000784","Marihuana Retailer - License","Loud Wellness","9030 N Saginaw Suite 4, Mount Morris MI 48458","09/12/2023","License Void",,,
"AU-R-000799","Marihuana Retailer - License","Rize","411 E Cloverland DR, Ironwood MI 49938","09/25/2026","Active",,,
"AU-R-000780","Marihuana Retailer - License","31 Cannabis","1125 S Beacon BLVD Unit C, Grand Haven MI 49417","09/07/2026","Active",,,
"AU-R-000778","Marihuana Retailer - License","Bloom City Club","121 E Michigan AVE, Ypsilanti MI 48197","09/07/2026","Active","Home Delivery - Approved",,
"AU-R-000782","Marihuana Retailer - License","Levels Provisioning of Sturgis","1139 S Centerville RD Suite C, Sturgis MI 49091","03/22/2026","Active",,,
"AU-R-000783","Marihuana Retailer - License","Weisberger Ventures II, LLC","1032 S Main ST, Adrian MI 49221","03/22/2025","License Void",,,
"AU-R-000792","Marihuana Retailer - License","House of Evolution Ann Arbor","811 North Main ST, Ann Arbor MI 48104","08/30/2024","License Void","Home Delivery - Approved",,
"AU-R-000777","Marihuana Retailer - License","Nature's Releaf","621 N Williams Rd, Mancelona MI 49659","08/30/2025","License Void",,,
"AU-R-000796","Marihuana Retailer - License","Lake Life Farms","207 E. Main ST, Stanton MI 48888","12/21/2024","License Void",,,
"AU-R-000798","Marihuana Retailer - License","The Woods Marcellus","166 S Burney ST, Marcellus MI 49067","08/26/2026","Active",,,
"AU-R-000785","Marihuana Retailer - License","Moses Roses LP","1005 John A Papalas DR, Lincoln Park MI 48146","08/25/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000795","Marihuana Retailer - License","Sozo Cannabis","420 E 10 Mile RD Suite A, Pleasant Ridge MI 48069","06/19/2024","License Void","Home Delivery - Approved",,
"AU-R-000775","Marihuana Retailer - License","Noxx","2440 28th SE ST, Grand Rapids MI 49512","08/23/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000794","Marihuana Retailer - License","315 North","26831 Michigan AVE, Inkster MI 48141","08/23/2026","Active","Home Delivery - Approved.",,
"AU-R-000789","Marihuana Retailer - License","Pure Options - Mt. Pleasant","2157 S Mission ST Suite D & E, Mount Pleasant MI 48858","09/08/2026","Active",,,
"AU-R-000773","Marihuana Retailer - License","High Profile Cannabis Shop","140 S Washington ST, Constantine MI 49042","02/10/2026","Active",,"Public Documents Available",
"AU-R-000781","Marihuana Retailer - License","The Cake House","1230 E Michigan AVE, Battle Creek MI 49014","08/10/2026","Active",,"Public Documents Available",
"AU-R-000770","Marihuana Retailer - License","Royal Weed","42800 W Red Arrow HWY, Paw Paw MI 49079","08/10/2026","Active","Home Delivery - Approved",,
"AU-R-000772","Marihuana Retailer - License","Pure Green Cove","512 Saginaw ST Suite 101, Bay City MI 48708","08/09/2023","License Void","Home Delivery - Approved",,
"AU-R-000768","Marihuana Retailer - License","American Grown","2384 Shenfield RD, Turner MI 48765","08/08/2026","Active",,,
"AU-R-000764","Marihuana Retailer - License","Fluresh","520 S 3rd AVE Bldg, Big Rapids MI 49307","04/20/2023","License Void",,,
"AU-R-000774","Marihuana Retailer - License","Green Pharm Ossineke","11686 US HWY 23 S Suite 200, Ossineke MI 49766","08/03/2026","Active",,,
"AU-R-000744","Marihuana Retailer - License","The Dude Abides Provisioning Center","1394 S Centerville RD, Sturgis MI 49091","02/18/2026","Active",,,
"AU-R-000769","Marihuana Retailer - License","Lume Cannabis Co.","5324 Meredith ST, Portage MI 49002","11/27/2026","Active",,"Public Documents Available",
"AU-R-000725","Marihuana Retailer - License","Skymint - District Park","2900 S Division AVE, Grand Rapids MI 49548","07/21/2026","Active","Home Delivery - Approved",,
"AU-R-000767","Marihuana Retailer - License","Puff Sturgis","651 Wade ST, Sturgis MI 49091","07/22/2026","Active",,"Public Documents Available",
"AU-R-000753","Marihuana Retailer - License","The Wellflower","50 E North Territorial RD, Whitmore Lake MI 48189","02/22/2026","Active",,,
"AU-R-000776","Marihuana Retailer - License","Skymint","737 W Main ST Suite A, Gaylord MI 49735","11/27/2023","Active",,,
"AU-R-000762","Marihuana Retailer - License","Atlas Cannabis Co.","135 S Washington ST, Constantine MI 49042","07/20/2025","License Void",,"Public Documents Available",
